student_id,is_synthetic,data_class,generating_model_fingerprint,Sector,Grade_Band,Economic_Strain,Parent_Education,Parent_Availability,Neuro_Type,Child_Labour_Household_Duties,Transport_Burden,Food_Health_Burden,Home_Educational_Support,WASH_Quality,Sensory_Environment,School_Accommodation,Bullying_Social_Exclusion,Teacher_Resource_Adequacy,Support_Mismatch,School_Distress,Access_Barrier,Previous_Attendance,Current_Academic_Performance,Current_Academic_Stress,Psychological_Attendance_Barrier,Current_Attendance,School_Engagement,Next_Term_Dropout_Risk
SYNTH-007773,True,SYNTHETIC_NOT_REAL_STUDENT_DATA,c1b90a898747cc01,Rural,Primary,High,Secondary,Available,Typical,Low,High,Low,Adequate,Adequate,Overloading,Inadequate,Low,Adequate,Low,Low,High,Regular,Low,Low,Low,Irregular,Low,High
SYNTH-007774,True,SYNTHETIC_NOT_REAL_STUDENT_DATA,c1b90a898747cc01,Rural,Primary,Moderate,Low,Available,Typical,Low,Low,Low,Adequate,Adequate,Supportive,Adequate,Low,Adequate,Low,Low,Low,Regular,Adequate,Low,Low,Regular,High,Low
SYNTH-007775,True,SYNTHETIC_NOT_REAL_STUDENT_DATA,c1b90a898747cc01,Rural,Junior_Secondary,Moderate,Secondary,Available,Typical,Low,Low,Low,Adequate,Inadequate,Supportive,Adequate,High,Limited,Low,Low,Low,Regular,Adequate,High,Low,Regular,High,Low
SYNTH-007776,True,SYNTHETIC_NOT_REAL_STUDENT_DATA,c1b90a898747cc01,Rural,OLevel_ALevel,Low,Secondary,Limited_or_Away,Typical,Low,Low,Low,Limited,Adequate,Supportive,Adequate,Low,Adequate,Low,Low,Low,Irregular,Low,High,Low,Regular,High,Medium
SYNTH-007777,True,SYNTHETIC_NOT_REAL_STUDENT_DATA,c1b90a898747cc01,Rural,Junior_Secondary,Moderate,Secondary,Available,Typical,Low,High,High,Adequate,Adequate,Overloading,Adequate,Low,Adequate,Low,High,Low,Regular,Adequate,High,High,Irregular,High,High
SYNTH-007778,True,SYNTHETIC_NOT_REAL_STUDENT_DATA,c1b90a898747cc01,Estate,OLevel_ALevel,High,Secondary,Available,Typical,Low,High,Low,Adequate,Inadequate,Overloading,Adequate,Low,Limited,Low,Low,Low,Regular,Adequate,Low,Low,Regular,High,Low
SYNTH-007779,True,SYNTHETIC_NOT_REAL_STUDENT_DATA,c1b90a898747cc01,Rural,Primary,Moderate,Secondary,Available,Typical,Low,Low,Low,Adequate,Adequate,Supportive,Inadequate,Low,Adequate,Low,Low,Low,Regular,Adequate,Low,Low,Regular,Low,Medium
SYNTH-007780,True,SYNTHETIC_NOT_REAL_STUDENT_DATA,c1b90a898747cc01,Rural,Junior_Secondary,Low,Post_Secondary,Available,Typical,Low,Low,Low,Adequate,Adequate,Overloading,Adequate,Low,Limited,Low,Low,Low,Regular,Adequate,Low,Low,Regular,High,Low
SYNTH-007781,True,SYNTHETIC_NOT_REAL_STUDENT_DATA,c1b90a898747cc01,Rural,OLevel_ALevel,Low,Secondary,Available,Typical,Low,Low,High,Adequate,Adequate,Overloading,Adequate,Low,Limited,Low,Low,Low,Regular,Low,High,Low,Regular,High,Low
SYNTH-007782,True,SYNTHETIC_NOT_REAL_STUDENT_DATA,c1b90a898747cc01,Urban,Junior_Secondary,High,Post_Secondary,Available,Typical,Low,Low,Low,Adequate,Adequate,Overloading,Adequate,High,Limited,Low,High,Low,Regular,Low,Low,Low,Regular,High,Medium
SYNTH-007783,True,SYNTHETIC_NOT_REAL_STUDENT_DATA,c1b90a898747cc01,Rural,OLevel_ALevel,High,Secondary,Limited_or_Away,Typical,High,High,Low,Limited,Adequate,Supportive,Inadequate,Low,Limited,Low,Low,Low,Irregular,Low,Low,Low,Regular,Low,Medium
SYNTH-007784,True,SYNTHETIC_NOT_REAL_STUDENT_DATA,c1b90a898747cc01,Rural,Junior_Secondary,High,Secondary,Available,Typical,High,Low,High,Adequate,Inadequate,Supportive,Inadequate,Low,Adequate,High,Low,Low,Regular,Adequate,High,Low,Regular,High,Low
SYNTH-007785,True,SYNTHETIC_NOT_REAL_STUDENT_DATA,c1b90a898747cc01,Rural,Junior_Secondary,Low,Secondary,Available,Typical,High,High,Low,Adequate,Adequate,Overloading,Inadequate,Low,Limited,Low,Low,High,Regular,Adequate,Low,Low,Irregular,High,Low
SYNTH-007786,True,SYNTHETIC_NOT_REAL_STUDENT_DATA,c1b90a898747cc01,Estate,Junior_Secondary,Low,Secondary,Available,Typical,Low,Low,Low,Limited,Inadequate,Supportive,Adequate,High,Adequate,High,Low,Low,Regular,Low,High,Low,Regular,Low,High
SYNTH-007787,True,SYNTHETIC_NOT_REAL_STUDENT_DATA,c1b90a898747cc01,Rural,Primary,High,Secondary,Available,Typical,Low,Low,Low,Adequate,Adequate,Overloading,Adequate,Low,Adequate,Low,Low,Low,Regular,Low,Low,Low,Regular,High,Low
SYNTH-007788,True,SYNTHETIC_NOT_REAL_STUDENT_DATA,c1b90a898747cc01,Rural,Primary,Moderate,Low,Available,Typical,Low,Low,Low,Adequate,Inadequate,Supportive,Inadequate,High,Limited,Low,High,Low,Regular,Adequate,Low,Low,Regular,Low,Low
SYNTH-007789,True,SYNTHETIC_NOT_REAL_STUDENT_DATA,c1b90a898747cc01,Rural,Primary,Moderate,Low,Available,Typical,Low,Low,High,Limited,Adequate,Supportive,Inadequate,Low,Limited,Low,Low,Low,Regular,Low,Low,Low,Regular,Low,High
SYNTH-007790,True,SYNTHETIC_NOT_REAL_STUDENT_DATA,c1b90a898747cc01,Rural,Primary,Low,Secondary,Limited_or_Away,Typical,High,Low,Low,Limited,Adequate,Overloading,Inadequate,Low,Adequate,Low,Low,Low,Regular,Adequate,High,Low,Regular,High,Low
SYNTH-007791,True,SYNTHETIC_NOT_REAL_STUDENT_DATA,c1b90a898747cc01,Rural,Junior_Secondary,Low,Secondary,Available,Typical,Low,Low,Low,Adequate,Inadequate,Supportive,Inadequate,High,Adequate,Low,Low,Low,Regular,Adequate,Low,Low,Regular,High,Low
SYNTH-007792,True,SYNTHETIC_NOT_REAL_STUDENT_DATA,c1b90a898747cc01,Urban,Primary,Low,Secondary,Available,Typical,Low,Low,Low,Limited,Adequate,Overloading,Adequate,Low,Adequate,Low,High,Low,Regular,Low,Low,Low,Regular,Low,Medium
SYNTH-007793,True,SYNTHETIC_NOT_REAL_STUDENT_DATA,c1b90a898747cc01,Urban,Primary,Moderate,Secondary,Available,Typical,Low,Low,Low,Adequate,Adequate,Supportive,Inadequate,Low,Adequate,Low,Low,Low,Regular,Adequate,High,Low,Regular,High,Low
SYNTH-007794,True,SYNTHETIC_NOT_REAL_STUDENT_DATA,c1b90a898747cc01,Rural,OLevel_ALevel,Low,Secondary,Available,Typical,Low,Low,Low,Adequate,Inadequate,Supportive,Inadequate,Low,Adequate,High,Low,Low,Regular,Adequate,High,Low,Irregular,High,High
SYNTH-007795,True,SYNTHETIC_NOT_REAL_STUDENT_DATA,c1b90a898747cc01,Rural,Junior_Secondary,Moderate,Post_Secondary,Available,Typical,Low,Low,Low,Adequate,Adequate,Overloading,Inadequate,Low,Adequate,Low,Low,Low,Regular,Adequate,Low,Low,Regular,High,Low
SYNTH-007796,True,SYNTHETIC_NOT_REAL_STUDENT_DATA,c1b90a898747cc01,Rural,Primary,High,Secondary,Limited_or_Away,Typical,Low,Low,High,Limited,Adequate,Supportive,Inadequate,Low,Adequate,Low,Low,Low,Regular,Adequate,High,Low,Regular,High,Low
SYNTH-007797,True,SYNTHETIC_NOT_REAL_STUDENT_DATA,c1b90a898747cc01,Rural,Junior_Secondary,Moderate,Post_Secondary,Limited_or_Away,Typical,High,Low,High,Adequate,Inadequate,Overloading,Inadequate,Low,Adequate,Low,Low,High,Regular,Adequate,Low,Low,Irregular,High,Low
SYNTH-007798,True,SYNTHETIC_NOT_REAL_STUDENT_DATA,c1b90a898747cc01,Estate,Primary,Moderate,Post_Secondary,Available,Typical,Low,High,Low,Adequate,Inadequate,Overloading,Inadequate,High,Limited,High,High,Low,Regular,Low,Low,Low,Irregular,High,Medium
SYNTH-007799,True,SYNTHETIC_NOT_REAL_STUDENT_DATA,c1b90a898747cc01,Rural,Junior_Secondary,Moderate,Low,Available,Typical,Low,Low,Low,Adequate,Inadequate,Overloading,Inadequate,Low,Adequate,Low,High,Low,Regular,Low,High,High,Irregular,High,Low
SYNTH-007800,True,SYNTHETIC_NOT_REAL_STUDENT_DATA,c1b90a898747cc01,Urban,Primary,Low,Secondary,Available,Typical,Low,Low,Low,Adequate,Adequate,Overloading,Inadequate,Low,Limited,High,Low,Low,Regular,Adequate,Low,Low,Regular,High,Low
SYNTH-007801,True,SYNTHETIC_NOT_REAL_STUDENT_DATA,c1b90a898747cc01,Rural,Junior_Secondary,High,Post_Secondary,Available,ADHD,Low,High,Low,Adequate,Adequate,Supportive,Inadequate,Low,Limited,High,Low,Low,Regular,Adequate,Low,Low,Regular,High,Medium
SYNTH-007802,True,SYNTHETIC_NOT_REAL_STUDENT_DATA,c1b90a898747cc01,Rural,Junior_Secondary,Moderate,Secondary,Available,Typical,Low,Low,Low,Adequate,Adequate,Overloading,Adequate,Low,Limited,Low,Low,High,Regular,Adequate,High,Low,Regular,High,Low
SYNTH-007803,True,SYNTHETIC_NOT_REAL_STUDENT_DATA,c1b90a898747cc01,Urban,OLevel_ALevel,Moderate,Post_Secondary,Available,Typical,High,High,High,Adequate,Adequate,Supportive,Inadequate,High,Limited,High,Low,High,Irregular,Adequate,High,Low,Irregular,High,High
SYNTH-007804,True,SYNTHETIC_NOT_REAL_STUDENT_DATA,c1b90a898747cc01,Rural,Primary,Low,Low,Available,Typical,Low,Low,Low,Adequate,Adequate,Supportive,Inadequate,Low,Limited,Low,Low,Low,Regular,Adequate,Low,Low,Regular,High,Low
SYNTH-007805,True,SYNTHETIC_NOT_REAL_STUDENT_DATA,c1b90a898747cc01,Rural,Primary,High,Secondary,Available,Typical,Low,High,High,Adequate,Inadequate,Supportive,Inadequate,Low,Adequate,Low,Low,Low,Regular,Low,Low,Low,Regular,High,Low
SYNTH-007806,True,SYNTHETIC_NOT_REAL_STUDENT_DATA,c1b90a898747cc01,Rural,Primary,Moderate,Low,Available,Typical,Low,Low,Low,Limited,Adequate,Overloading,Inadequate,Low,Limited,High,Low,Low,Regular,Low,High,Low,Regular,High,Low
SYNTH-007807,True,SYNTHETIC_NOT_REAL_STUDENT_DATA,c1b90a898747cc01,Rural,Primary,High,Post_Secondary,Available,Typical,Low,High,Low,Adequate,Adequate,Overloading,Adequate,High,Limited,Low,High,Low,Regular,Low,Low,High,Irregular,Low,High
SYNTH-007808,True,SYNTHETIC_NOT_REAL_STUDENT_DATA,c1b90a898747cc01,Rural,Primary,Moderate,Secondary,Available,Typical,Low,Low,Low,Adequate,Adequate,Overloading,Inadequate,High,Adequate,Low,High,Low,Regular,Adequate,Low,High,Regular,Low,Low
SYNTH-007809,True,SYNTHETIC_NOT_REAL_STUDENT_DATA,c1b90a898747cc01,Rural,Junior_Secondary,High,Secondary,Available,Typical,High,Low,Low,Limited,Adequate,Overloading,Inadequate,Low,Adequate,Low,Low,High,Regular,Adequate,Low,Low,Irregular,High,High
SYNTH-007810,True,SYNTHETIC_NOT_REAL_STUDENT_DATA,c1b90a898747cc01,Urban,Junior_Secondary,Low,Secondary,Limited_or_Away,Typical,High,Low,Low,Limited,Adequate,Supportive,Inadequate,High,Adequate,Low,Low,Low,Regular,Low,Low,Low,Regular,Low,High
SYNTH-007811,True,SYNTHETIC_NOT_REAL_STUDENT_DATA,c1b90a898747cc01,Rural,OLevel_ALevel,High,Low,Available,Typical,Low,Low,Low,Limited,Adequate,Overloading,Adequate,Low,Adequate,Low,Low,Low,Regular,Adequate,High,Low,Regular,High,Low
SYNTH-007812,True,SYNTHETIC_NOT_REAL_STUDENT_DATA,c1b90a898747cc01,Urban,OLevel_ALevel,Moderate,Low,Available,Typical,High,High,Low,Adequate,Adequate,Supportive,Inadequate,High,Limited,High,High,Low,Regular,Adequate,Low,High,Regular,High,Low
SYNTH-007813,True,SYNTHETIC_NOT_REAL_STUDENT_DATA,c1b90a898747cc01,Rural,OLevel_ALevel,Low,Low,Available,Typical,Low,Low,Low,Adequate,Adequate,Supportive,Inadequate,High,Adequate,Low,Low,Low,Regular,Adequate,Low,Low,Regular,High,Medium
SYNTH-007814,True,SYNTHETIC_NOT_REAL_STUDENT_DATA,c1b90a898747cc01,Rural,OLevel_ALevel,Moderate,Post_Secondary,Available,Typical,Low,High,Low,Adequate,Adequate,Overloading,Adequate,High,Adequate,Low,High,Low,Irregular,Low,High,High,Irregular,High,Medium
SYNTH-007815,True,SYNTHETIC_NOT_REAL_STUDENT_DATA,c1b90a898747cc01,Rural,OLevel_ALevel,High,Secondary,Limited_or_Away,Typical,High,High,Low,Limited,Inadequate,Overloading,Inadequate,Low,Adequate,Low,Low,High,Regular,Low,Low,Low,Irregular,High,Medium
SYNTH-007816,True,SYNTHETIC_NOT_REAL_STUDENT_DATA,c1b90a898747cc01,Rural,OLevel_ALevel,Moderate,Secondary,Available,Typical,Low,Low,Low,Adequate,Inadequate,Supportive,Inadequate,High,Adequate,High,High,Low,Regular,Adequate,High,High,Irregular,High,High
SYNTH-007817,True,SYNTHETIC_NOT_REAL_STUDENT_DATA,c1b90a898747cc01,Urban,Primary,Moderate,Secondary,Available,Typical,Low,Low,High,Adequate,Adequate,Overloading,Inadequate,High,Adequate,Low,Low,Low,Regular,Low,High,Low,Regular,High,Low
SYNTH-007818,True,SYNTHETIC_NOT_REAL_STUDENT_DATA,c1b90a898747cc01,Rural,Junior_Secondary,Moderate,Low,Available,Typical,Low,Low,High,Limited,Adequate,Supportive,Inadequate,Low,Adequate,High,Low,Low,Irregular,Low,High,Low,Regular,High,Low
SYNTH-007819,True,SYNTHETIC_NOT_REAL_STUDENT_DATA,c1b90a898747cc01,Urban,OLevel_ALevel,Low,Secondary,Available,ADHD,Low,Low,Low,Adequate,Adequate,Overloading,Inadequate,Low,Adequate,Low,Low,Low,Regular,Adequate,Low,Low,Regular,High,Low
SYNTH-007820,True,SYNTHETIC_NOT_REAL_STUDENT_DATA,c1b90a898747cc01,Rural,Junior_Secondary,Low,Low,Available,Typical,Low,High,Low,Adequate,Adequate,Supportive,Inadequate,Low,Limited,Low,Low,Low,Regular,Adequate,Low,Low,Regular,Low,High
SYNTH-007821,True,SYNTHETIC_NOT_REAL_STUDENT_DATA,c1b90a898747cc01,Urban,Junior_Secondary,High,Secondary,Limited_or_Away,Typical,Low,Low,Low,Adequate,Adequate,Supportive,Inadequate,Low,Limited,Low,Low,Low,Regular,Adequate,Low,High,Irregular,High,High
SYNTH-007822,True,SYNTHETIC_NOT_REAL_STUDENT_DATA,c1b90a898747cc01,Estate,OLevel_ALevel,Low,Post_Secondary,Available,Typical,Low,Low,Low,Adequate,Adequate,Supportive,Inadequate,Low,Adequate,Low,Low,Low,Regular,Adequate,Low,Low,Irregular,High,Medium
SYNTH-007823,True,SYNTHETIC_NOT_REAL_STUDENT_DATA,c1b90a898747cc01,Rural,Primary,Moderate,Secondary,Available,Typical,Low,Low,Low,Adequate,Adequate,Overloading,Adequate,Low,Adequate,Low,Low,Low,Regular,Low,High,High,Regular,Low,Low
SYNTH-007824,True,SYNTHETIC_NOT_REAL_STUDENT_DATA,c1b90a898747cc01,Rural,OLevel_ALevel,Moderate,Low,Available,Typical,Low,Low,High,Limited,Adequate,Supportive,Inadequate,Low,Adequate,Low,Low,Low,Regular,Adequate,Low,Low,Regular,High,Low
SYNTH-007825,True,SYNTHETIC_NOT_REAL_STUDENT_DATA,c1b90a898747cc01,Urban,Primary,Low,Post_Secondary,Available,Typical,Low,Low,High,Adequate,Adequate,Supportive,Adequate,Low,Adequate,Low,Low,High,Irregular,Low,Low,Low,Irregular,High,High
SYNTH-007826,True,SYNTHETIC_NOT_REAL_STUDENT_DATA,c1b90a898747cc01,Rural,Primary,Moderate,Secondary,Limited_or_Away,ADHD,High,High,Low,Adequate,Inadequate,Supportive,Adequate,High,Adequate,Low,Low,High,Regular,Adequate,Low,Low,Regular,High,Low
SYNTH-007827,True,SYNTHETIC_NOT_REAL_STUDENT_DATA,c1b90a898747cc01,Rural,Junior_Secondary,Low,Secondary,Available,Typical,Low,Low,Low,Adequate,Inadequate,Overloading,Inadequate,Low,Adequate,Low,Low,Low,Regular,Adequate,Low,Low,Regular,High,Medium
SYNTH-007828,True,SYNTHETIC_NOT_REAL_STUDENT_DATA,c1b90a898747cc01,Rural,Junior_Secondary,High,Low,Available,Typical,Low,Low,High,Limited,Adequate,Overloading,Adequate,Low,Limited,Low,Low,Low,Regular,Low,Low,Low,Regular,Low,Medium
SYNTH-007829,True,SYNTHETIC_NOT_REAL_STUDENT_DATA,c1b90a898747cc01,Rural,Junior_Secondary,Low,Post_Secondary,Available,Typical,Low,Low,Low,Adequate,Adequate,Overloading,Inadequate,Low,Limited,Low,Low,Low,Irregular,Low,High,Low,Regular,High,Low
SYNTH-007830,True,SYNTHETIC_NOT_REAL_STUDENT_DATA,c1b90a898747cc01,Rural,OLevel_ALevel,High,Low,Available,Typical,Low,High,High,Adequate,Adequate,Supportive,Inadequate,Low,Adequate,Low,Low,Low,Regular,Low,Low,Low,Regular,Low,Medium
SYNTH-007831,True,SYNTHETIC_NOT_REAL_STUDENT_DATA,c1b90a898747cc01,Urban,Primary,Low,Secondary,Available,Typical,Low,Low,High,Limited,Inadequate,Overloading,Inadequate,Low,Limited,Low,Low,Low,Regular,Low,High,High,Irregular,Low,High
SYNTH-007832,True,SYNTHETIC_NOT_REAL_STUDENT_DATA,c1b90a898747cc01,Rural,Primary,Low,Low,Available,Typical,Low,Low,High,Limited,Adequate,Supportive,Adequate,Low,Adequate,Low,Low,Low,Regular,Adequate,Low,Low,Regular,High,Low
SYNTH-007833,True,SYNTHETIC_NOT_REAL_STUDENT_DATA,c1b90a898747cc01,Rural,Primary,Moderate,Low,Available,Typical,Low,Low,Low,Adequate,Adequate,Overloading,Inadequate,Low,Adequate,Low,Low,Low,Regular,Adequate,High,Low,Regular,High,Low
SYNTH-007834,True,SYNTHETIC_NOT_REAL_STUDENT_DATA,c1b90a898747cc01,Estate,Primary,High,Secondary,Available,ADHD,Low,Low,High,Adequate,Inadequate,Overloading,Inadequate,High,Limited,Low,High,Low,Regular,Adequate,Low,Low,Regular,High,Low
SYNTH-007835,True,SYNTHETIC_NOT_REAL_STUDENT_DATA,c1b90a898747cc01,Rural,OLevel_ALevel,Low,Post_Secondary,Available,Typical,Low,Low,Low,Limited,Inadequate,Overloading,Inadequate,High,Adequate,Low,Low,Low,Regular,Low,High,Low,Regular,Low,High
SYNTH-007836,True,SYNTHETIC_NOT_REAL_STUDENT_DATA,c1b90a898747cc01,Rural,Junior_Secondary,High,Low,Available,Typical,Low,High,Low,Limited,Inadequate,Supportive,Adequate,Low,Limited,Low,High,Low,Regular,Low,High,High,Irregular,Low,High
SYNTH-007837,True,SYNTHETIC_NOT_REAL_STUDENT_DATA,c1b90a898747cc01,Rural,Primary,Low,Secondary,Available,Typical,Low,Low,Low,Limited,Inadequate,Overloading,Inadequate,Low,Adequate,Low,Low,Low,Regular,Adequate,Low,Low,Regular,High,Low
SYNTH-007838,True,SYNTHETIC_NOT_REAL_STUDENT_DATA,c1b90a898747cc01,Rural,Primary,Moderate,Post_Secondary,Available,Typical,Low,Low,Low,Adequate,Adequate,Overloading,Inadequate,Low,Limited,Low,Low,Low,Irregular,Adequate,Low,Low,Regular,High,Low
SYNTH-007839,True,SYNTHETIC_NOT_REAL_STUDENT_DATA,c1b90a898747cc01,Rural,Primary,Moderate,Secondary,Available,Typical,Low,Low,Low,Adequate,Inadequate,Overloading,Inadequate,Low,Adequate,Low,Low,Low,Regular,Adequate,High,Low,Regular,High,Low
SYNTH-007840,True,SYNTHETIC_NOT_REAL_STUDENT_DATA,c1b90a898747cc01,Urban,OLevel_ALevel,Moderate,Low,Available,Typical,Low,Low,Low,Limited,Adequate,Overloading,Inadequate,Low,Adequate,Low,Low,High,Regular,Adequate,High,Low,Regular,High,Low
SYNTH-007841,True,SYNTHETIC_NOT_REAL_STUDENT_DATA,c1b90a898747cc01,Rural,Primary,Low,Secondary,Available,Typical,Low,Low,Low,Adequate,Adequate,Supportive,Inadequate,High,Limited,Low,Low,Low,Regular,Adequate,Low,Low,Regular,High,Low
SYNTH-007842,True,SYNTHETIC_NOT_REAL_STUDENT_DATA,c1b90a898747cc01,Urban,OLevel_ALevel,High,Secondary,Available,Typical,Low,High,High,Adequate,Adequate,Overloading,Adequate,High,Adequate,Low,High,Low,Regular,Adequate,High,High,Regular,Low,Medium
SYNTH-007843,True,SYNTHETIC_NOT_REAL_STUDENT_DATA,c1b90a898747cc01,Urban,Junior_Secondary,High,Secondary,Available,Typical,High,Low,Low,Adequate,Adequate,Supportive,Inadequate,Low,Adequate,Low,Low,Low,Irregular,Adequate,Low,Low,Regular,High,Low
SYNTH-007844,True,SYNTHETIC_NOT_REAL_STUDENT_DATA,c1b90a898747cc01,Estate,Junior_Secondary,Moderate,Low,Available,Typical,Low,High,Low,Limited,Inadequate,Overloading,Inadequate,Low,Limited,High,Low,High,Regular,Adequate,High,High,Irregular,High,Low
SYNTH-007845,True,SYNTHETIC_NOT_REAL_STUDENT_DATA,c1b90a898747cc01,Rural,Junior_Secondary,Moderate,Secondary,Available,ASD,Low,Low,Low,Limited,Adequate,Overloading,Inadequate,Low,Limited,Low,Low,Low,Regular,Low,Low,High,Regular,High,Low
SYNTH-007846,True,SYNTHETIC_NOT_REAL_STUDENT_DATA,c1b90a898747cc01,Rural,Primary,Moderate,Low,Available,Typical,Low,High,Low,Limited,Adequate,Supportive,Adequate,High,Adequate,Low,Low,Low,Regular,Adequate,Low,Low,Regular,Low,Low
SYNTH-007847,True,SYNTHETIC_NOT_REAL_STUDENT_DATA,c1b90a898747cc01,Rural,Junior_Secondary,Moderate,Low,Available,Typical,High,Low,Low,Adequate,Inadequate,Supportive,Inadequate,Low,Limited,Low,Low,Low,Regular,Low,Low,Low,Regular,Low,Low
SYNTH-007848,True,SYNTHETIC_NOT_REAL_STUDENT_DATA,c1b90a898747cc01,Rural,OLevel_ALevel,Moderate,Low,Available,Typical,High,Low,Low,Adequate,Inadequate,Overloading,Inadequate,High,Limited,Low,Low,Low,Regular,Adequate,Low,Low,Regular,High,Low
SYNTH-007849,True,SYNTHETIC_NOT_REAL_STUDENT_DATA,c1b90a898747cc01,Rural,Primary,Moderate,Secondary,Available,Typical,Low,High,High,Limited,Inadequate,Supportive,Adequate,Low,Adequate,Low,Low,High,Irregular,Low,Low,Low,Irregular,Low,High
SYNTH-007850,True,SYNTHETIC_NOT_REAL_STUDENT_DATA,c1b90a898747cc01,Rural,Primary,High,Low,Available,Typical,Low,Low,High,Adequate,Adequate,Overloading,Adequate,Low,Limited,Low,Low,Low,Regular,Low,High,Low,Irregular,Low,Medium
SYNTH-007851,True,SYNTHETIC_NOT_REAL_STUDENT_DATA,c1b90a898747cc01,Rural,Primary,Moderate,Secondary,Available,Typical,Low,Low,High,Limited,Inadequate,Overloading,Adequate,Low,Adequate,Low,Low,Low,Regular,Low,High,High,Irregular,Low,High
SYNTH-007852,True,SYNTHETIC_NOT_REAL_STUDENT_DATA,c1b90a898747cc01,Urban,OLevel_ALevel,Low,Post_Secondary,Available,Typical,Low,Low,Low,Adequate,Adequate,Supportive,Inadequate,Low,Adequate,Low,Low,Low,Regular,Adequate,High,Low,Regular,High,Medium
SYNTH-007853,True,SYNTHETIC_NOT_REAL_STUDENT_DATA,c1b90a898747cc01,Rural,Primary,Moderate,Secondary,Available,Typical,Low,Low,Low,Adequate,Adequate,Supportive,Inadequate,Low,Adequate,Low,Low,Low,Regular,Adequate,Low,Low,Regular,Low,Low
SYNTH-007854,True,SYNTHETIC_NOT_REAL_STUDENT_DATA,c1b90a898747cc01,Rural,OLevel_ALevel,High,Secondary,Available,Typical,High,High,High,Adequate,Adequate,Overloading,Inadequate,Low,Adequate,Low,Low,High,Regular,Adequate,Low,Low,Regular,High,Medium
SYNTH-007855,True,SYNTHETIC_NOT_REAL_STUDENT_DATA,c1b90a898747cc01,Rural,Junior_Secondary,High,Post_Secondary,Available,Typical,Low,Low,Low,Adequate,Adequate,Overloading,Inadequate,Low,Adequate,High,Low,Low,Irregular,Adequate,Low,Low,Regular,High,Low
SYNTH-007856,True,SYNTHETIC_NOT_REAL_STUDENT_DATA,c1b90a898747cc01,Urban,Primary,High,Post_Secondary,Limited_or_Away,Typical,Low,Low,Low,Adequate,Adequate,Overloading,Inadequate,Low,Limited,Low,Low,Low,Regular,Low,High,Low,Regular,High,Low
SYNTH-007857,True,SYNTHETIC_NOT_REAL_STUDENT_DATA,c1b90a898747cc01,Rural,Junior_Secondary,Moderate,Secondary,Available,Typical,Low,Low,Low,Limited,Inadequate,Supportive,Inadequate,High,Adequate,High,High,Low,Regular,Adequate,Low,Low,Regular,High,Low
SYNTH-007858,True,SYNTHETIC_NOT_REAL_STUDENT_DATA,c1b90a898747cc01,Estate,OLevel_ALevel,Moderate,Secondary,Available,Typical,Low,Low,High,Adequate,Inadequate,Overloading,Adequate,High,Limited,Low,Low,High,Regular,Adequate,Low,Low,Regular,High,Low
SYNTH-007859,True,SYNTHETIC_NOT_REAL_STUDENT_DATA,c1b90a898747cc01,Rural,Primary,Moderate,Low,Limited_or_Away,Typical,Low,Low,Low,Limited,Inadequate,Overloading,Adequate,High,Adequate,Low,High,Low,Regular,Adequate,Low,High,Regular,High,Low
SYNTH-007860,True,SYNTHETIC_NOT_REAL_STUDENT_DATA,c1b90a898747cc01,Rural,OLevel_ALevel,Moderate,Low,Limited_or_Away,ADHD,Low,Low,High,Limited,Adequate,Supportive,Inadequate,Low,Adequate,High,Low,Low,Regular,Low,High,Low,Regular,High,Low
SYNTH-007861,True,SYNTHETIC_NOT_REAL_STUDENT_DATA,c1b90a898747cc01,Rural,Primary,Low,Low,Available,Typical,Low,Low,Low,Adequate,Adequate,Supportive,Inadequate,High,Adequate,Low,Low,Low,Regular,Low,Low,Low,Regular,High,Low
SYNTH-007862,True,SYNTHETIC_NOT_REAL_STUDENT_DATA,c1b90a898747cc01,Urban,Junior_Secondary,Moderate,Low,Available,Typical,Low,Low,Low,Limited,Adequate,Overloading,Adequate,Low,Adequate,Low,Low,Low,Regular,Adequate,Low,Low,Regular,High,Low
SYNTH-007863,True,SYNTHETIC_NOT_REAL_STUDENT_DATA,c1b90a898747cc01,Rural,OLevel_ALevel,Moderate,Secondary,Available,Typical,Low,Low,Low,Limited,Inadequate,Overloading,Inadequate,Low,Adequate,Low,Low,Low,Regular,Adequate,Low,Low,Regular,High,Low
SYNTH-007864,True,SYNTHETIC_NOT_REAL_STUDENT_DATA,c1b90a898747cc01,Rural,Junior_Secondary,Low,Secondary,Available,Typical,Low,High,Low,Adequate,Inadequate,Overloading,Inadequate,Low,Adequate,Low,High,Low,Regular,Adequate,High,Low,Regular,High,Medium
SYNTH-007865,True,SYNTHETIC_NOT_REAL_STUDENT_DATA,c1b90a898747cc01,Rural,Primary,Moderate,Secondary,Available,Typical,Low,High,High,Limited,Adequate,Supportive,Adequate,Low,Limited,Low,Low,High,Regular,Low,High,Low,Regular,Low,Low
